txn_id,txn_date,rail,region,merchant_segment,gross_usd,revenue_usd,rewards_cost_usd,fraud_loss_usd,chargeback_loss_usd,processing_cost_usd,incentive_cost_usd
T0000234,2026-06-11,domestic_credit,north_america,enterprise_retail,207.51,2.6761,1.4733,0.0,0.0,0.031,0.1868
T0000235,2026-04-10,ecom_credit,latam,enterprise_retail,35.77,0.5601,0.2647,0.0,0.0,0.026,0.0393
T0000236,2026-04-04,domestic_credit,latam,grocery_fuel,10.26,0.1513,0.0728,0.0,0.0,0.031,0.0092
T0000237,2026-05-16,domestic_credit,apac,enterprise_retail,57.79,0.7597,0.4103,0.0,0.0,0.031,0.052
T0000238,2026-04-16,domestic_debit,europe,restaurants,15.52,0.1257,0.0,0.0,0.0,0.028,0.0062
T0000239,2026-04-05,domestic_credit,north_america,smb_retail,225.58,2.9074,1.6016,0.0,0.0,0.031,0.203
T0000240,2026-05-20,ecom_credit,north_america,smb_retail,1.79,0.047,0.0132,0.0,0.0,0.026,0.002
T0000241,2026-05-30,ecom_credit,europe,grocery_fuel,18.56,0.3003,0.1373,0.0,0.0,0.026,0.0204
T0000242,2026-04-21,domestic_credit,europe,smb_retail,70.67,0.9246,0.5018,0.0,0.0,0.031,0.0636
T0000243,2026-06-03,domestic_debit,north_america,enterprise_retail,73.9,0.4293,0.0,0.0,0.0,0.028,0.0296
T0000244,2026-04-24,domestic_debit,apac,travel,82.96,0.4764,0.0,0.0,0.0,0.028,0.0332
T0000245,2026-04-12,domestic_debit,north_america,enterprise_retail,85.58,0.49,0.0,0.0,0.0,0.028,0.0342
T0000246,2026-04-07,cross_border,latam,travel,121.29,3.6708,0.8369,0.0,0.0,0.038,0.1577
T0000247,2026-04-06,cross_border,europe,enterprise_retail,204.6,6.1785,1.4117,0.0,0.0,0.038,0.266
T0000248,2026-04-17,domestic_debit,north_america,travel,134.03,0.742,0.0,0.0,0.0,0.028,0.0536
T0000249,2026-05-01,ecom_credit,north_america,digital_goods,98.7,1.5104,0.7304,0.0,0.0,0.026,0.1086
T0000250,2026-05-31,domestic_debit,apac,grocery_fuel,8.86,0.0911,0.0,0.0,0.0,0.028,0.0035
T0000251,2026-05-06,domestic_debit,north_america,grocery_fuel,61.02,0.3623,0.0,0.0,0.0,0.028,0.0244
T0000252,2026-05-05,domestic_credit,europe,travel,126.29,1.6365,0.8967,0.0,0.0,0.031,0.1137
T0000253,2026-06-30,domestic_credit,apac,enterprise_retail,65.23,0.8549,0.4631,0.0,0.0,0.031,0.0587
T0000254,2026-05-16,ecom_credit,north_america,smb_retail,5.93,0.1095,0.0439,0.0,0.0,0.026,0.0065
T0000255,2026-04-04,domestic_debit,north_america,travel,159.34,0.8736,0.0,0.0,0.0,0.028,0.0637
T0000256,2026-06-21,domestic_credit,north_america,smb_retail,5.24,0.0871,0.0372,0.0,0.0,0.031,0.0047
T0000257,2026-04-22,ecom_credit,north_america,smb_retail,30.4,0.479,0.225,0.0,0.0,0.026,0.0334
T0000258,2026-05-06,ecom_credit,latam,enterprise_retail,76.03,1.1681,0.5626,0.0,0.0,0.026,0.0836
T0000259,2026-05-13,domestic_credit,latam,smb_retail,75.89,0.9914,0.5388,0.0,0.0,0.031,0.0683
T0000260,2026-05-13,ecom_credit,latam,grocery_fuel,57.2,0.8837,0.4233,0.0,0.0,0.026,0.0629
T0000261,2026-04-12,domestic_debit,europe,restaurants,20.94,0.1539,0.0,0.0,0.0,0.028,0.0084
T0000262,2026-04-21,domestic_debit,north_america,enterprise_retail,20.49,0.1515,0.0,0.0,0.0,0.028,0.0082
T0000263,2026-06-24,domestic_debit,apac,travel,32.48,0.2139,0.0,0.0,0.0,0.028,0.013
T0000264,2026-06-21,tap_to_pay,north_america,digital_goods,4.44,0.0691,0.0155,0.0,0.0,0.024,0.0027
T0000265,2026-06-22,domestic_debit,north_america,smb_retail,8.62,0.0898,0.0,0.0,0.0,0.028,0.0034
T0000266,2026-06-13,ecom_credit,latam,travel,54.04,0.836,0.3999,0.0,0.0,0.026,0.0594
T0000267,2026-04-20,domestic_debit,apac,enterprise_retail,59.23,0.353,0.0,0.0,0.0,0.028,0.0237
T0000268,2026-04-20,domestic_credit,europe,smb_retail,7.18,0.1119,0.051,0.0,0.0,0.031,0.0065
T0000269,2026-04-02,ecom_credit,apac,smb_retail,26.52,0.4205,0.1962,0.0,0.0,0.026,0.0292
T0000270,2026-05-07,domestic_credit,north_america,grocery_fuel,73.63,0.9625,0.5228,0.0,0.0,0.031,0.0663
T0000271,2026-05-13,domestic_debit,europe,smb_retail,26.25,0.1815,0.0,0.0,0.0,0.028,0.0105
T0000272,2026-05-23,domestic_debit,europe,grocery_fuel,20.08,0.1494,0.0,0.0,0.0,0.028,0.008
T0000273,2026-04-13,domestic_credit,europe,grocery_fuel,21.36,0.2934,0.1517,0.0,0.0,0.031,0.0192
T0000274,2026-06-10,domestic_debit,apac,enterprise_retail,29.16,0.1966,0.0,0.0,0.0,0.028,0.0117
T0000275,2026-05-20,ecom_credit,north_america,enterprise_retail,13.8,0.2284,0.1021,0.0,0.0,0.026,0.0152
T0000276,2026-05-02,ecom_credit,europe,enterprise_retail,26.16,0.415,0.1936,0.0,0.0,0.026,0.0288
T0000277,2026-06-12,domestic_credit,apac,digital_goods,17.04,0.2381,0.121,0.0,0.0,0.031,0.0153
T0000278,2026-05-11,domestic_debit,europe,travel,152.74,0.8392,0.0,0.0,0.0,0.028,0.0611
T0000279,2026-05-07,cross_border,north_america,grocery_fuel,49.31,1.5042,0.3402,0.0,0.0,0.038,0.0641
T0000280,2026-05-17,tap_to_pay,europe,restaurants,16.32,0.1736,0.0571,0.0,0.0,0.024,0.0098
T0000281,2026-04-08,domestic_credit,north_america,digital_goods,43.06,0.5712,0.3057,0.0,0.0,0.031,0.0388
T0000282,2026-05-14,ecom_credit,north_america,travel,144.96,2.2089,1.0727,0.0,0.0,0.026,0.1595
T0000283,2026-06-16,domestic_credit,latam,travel,192.14,2.4794,1.3642,0.0,0.0,0.031,0.1729
T0000284,2026-05-02,domestic_credit,north_america,restaurants,47.34,0.626,0.3361,0.0,0.0,0.031,0.0426
T0000285,2026-06-26,domestic_credit,north_america,smb_retail,38.48,0.5125,0.2732,0.0,0.0,0.031,0.0346
T0000286,2026-04-02,domestic_debit,europe,smb_retail,12.17,0.1083,0.0,0.0,0.0,0.028,0.0049
T0000287,2026-06-14,ecom_credit,north_america,grocery_fuel,2.36,0.0556,0.0175,0.0,0.0,0.026,0.0026
T0000288,2026-05-22,ecom_credit,north_america,smb_retail,284.17,4.311,2.1029,0.0,0.0,0.026,0.3126
T0000289,2026-06-29,domestic_debit,latam,digital_goods,11.93,0.107,0.0,0.0,0.0,0.028,0.0048
T0000290,2026-05-06,ecom_credit,europe,enterprise_retail,94.68,1.4497,0.7006,0.0,0.0,0.026,0.1041
T0000291,2026-05-05,domestic_credit,apac,enterprise_retail,72.25,0.9448,0.513,0.0,0.0,0.031,0.065
T0000292,2026-04-19,cross_border,north_america,grocery_fuel,356.02,10.7362,2.4565,0.0,0.0,0.038,0.4628
T0000293,2026-05-30,domestic_credit,apac,grocery_fuel,13.29,0.1901,0.0944,0.0,0.0,0.031,0.012
T0000294,2026-04-07,domestic_debit,apac,travel,85.67,0.4905,0.0,0.0,0.0,0.028,0.0343
T0000295,2026-06-13,ecom_credit,apac,grocery_fuel,4.69,0.0908,0.0347,0.0,0.0,0.026,0.0052
T0000296,2026-05-10,ecom_credit,north_america,grocery_fuel,68.91,1.0605,0.5099,0.0,0.0,0.026,0.0758
T0000297,2026-06-04,domestic_credit,north_america,travel,250.33,3.2242,1.7773,0.0,0.0,0.031,0.2253
T0000298,2026-06-05,ecom_credit,north_america,restaurants,59.04,0.9115,0.4369,0.0,0.0,0.026,0.0649
T0000299,2026-04-03,ecom_credit,north_america,enterprise_retail,38.22,0.5971,0.2828,0.0,0.0,0.026,0.042
T0000300,2026-05-27,ecom_credit,europe,enterprise_retail,81.35,1.2484,0.602,0.0,0.0,0.026,0.0895
T0000301,2026-06-21,cross_border,apac,enterprise_retail,11.45,0.3646,0.079,0.0,0.0,0.038,0.0149
T0000302,2026-06-03,domestic_credit,apac,restaurants,5.95,0.0962,0.0422,0.0,0.0,0.031,0.0054
T0000303,2026-04-21,domestic_credit,latam,smb_retail,8.9,0.1339,0.0632,0.0,0.0,0.031,0.008
T0000304,2026-05-24,domestic_credit,north_america,enterprise_retail,113.39,1.4714,0.8051,0.0,0.0,0.031,0.1021
T0000305,2026-05-28,domestic_credit,europe,enterprise_retail,42.01,0.5577,0.2983,0.0,0.0,0.031,0.0378
T0000306,2026-06-16,domestic_debit,apac,enterprise_retail,7.01,0.0815,0.0,0.0,0.0,0.028,0.0028
T0000307,2026-06-02,domestic_credit,europe,digital_goods,16.28,0.2284,0.1156,0.0,0.0,0.031,0.0147
T0000308,2026-05-31,tap_to_pay,north_america,enterprise_retail,9.61,0.1146,0.0336,0.0,0.0,0.024,0.0058
T0000309,2026-05-14,cross_border,apac,enterprise_retail,6.87,0.2268,0.0474,0.0,0.0,0.038,0.0089
T0000310,2026-04-23,domestic_debit,north_america,smb_retail,9.98,0.0969,0.0,0.0,0.0,0.028,0.004
T0000311,2026-06-15,domestic_credit,north_america,grocery_fuel,19.5,0.2696,0.1385,0.0,0.0,0.031,0.0175
T0000312,2026-05-19,cross_border,north_america,digital_goods,36.47,1.1177,0.2516,0.0,0.0,0.038,0.0474
T0000313,2026-04-19,domestic_debit,europe,enterprise_retail,14.1,0.1183,0.0,0.0,0.0,0.028,0.0056
T0000314,2026-04-08,domestic_debit,north_america,smb_retail,28.05,0.1909,0.0,0.0,0.0,0.028,0.0112
T0000315,2026-05-04,ecom_credit,europe,digital_goods,38.56,0.6023,0.2853,0.0,0.0,0.026,0.0424
T0000316,2026-04-05,domestic_credit,apac,grocery_fuel,9.42,0.1406,0.0669,0.0,0.0,0.031,0.0085
T0000317,2026-04-12,ecom_credit,north_america,enterprise_retail,109.96,1.6804,0.8137,0.0,0.0,0.026,0.121
T0000318,2026-05-20,domestic_debit,apac,grocery_fuel,9.87,0.0963,0.0,0.0,0.0,0.028,0.0039
T0000319,2026-06-28,ecom_credit,apac,grocery_fuel,18.95,0.3061,0.1402,0.0,0.0,0.026,0.0208
T0000320,2026-05-23,ecom_credit,europe,enterprise_retail,222.84,3.3849,1.649,0.0,0.0,0.026,0.2451
T0000321,2026-06-22,cross_border,europe,travel,229.04,6.9141,1.5804,0.0,0.0,0.038,0.2978
T0000322,2026-06-30,ecom_credit,north_america,enterprise_retail,26.92,0.4265,0.1992,0.0,0.0,0.026,0.0296
T0000323,2026-05-28,domestic_credit,europe,grocery_fuel,72.83,0.9522,0.5171,0.0,0.0,0.031,0.0655
T0000324,2026-04-25,ecom_credit,north_america,enterprise_retail,70.65,1.0868,0.5228,0.0,0.0,0.026,0.0777
T0000325,2026-06-01,cross_border,north_america,smb_retail,97.83,2.9647,0.675,0.0,0.0,0.038,0.1272
T0000326,2026-04-03,tap_to_pay,europe,restaurants,11.39,0.1302,0.0399,0.0,0.0,0.024,0.0068
T0000327,2026-05-04,ecom_credit,north_america,digital_goods,19.9,0.3205,0.1473,0.0,0.0,0.026,0.0219
T0000328,2026-06-26,domestic_credit,north_america,restaurants,22.51,0.3081,0.1598,0.0,0.0,0.031,0.0203
T0000329,2026-04-15,tap_to_pay,latam,travel,75.85,0.6975,0.2655,0.0,0.0,0.024,0.0455
T0000330,2026-04-03,domestic_debit,north_america,digital_goods,6.93,0.081,0.0,0.0,0.0,0.028,0.0028
T0000331,2026-04-17,cross_border,north_america,smb_retail,60.42,1.8386,0.4169,0.0,0.0,0.038,0.0785
T0000332,2026-05-13,domestic_credit,north_america,grocery_fuel,28.47,0.3844,0.2021,0.0,0.0,0.031,0.0256
T0000333,2026-05-28,domestic_credit,north_america,travel,1573.02,20.1547,11.1684,0.0,0.0,0.031,1.4157
T0000334,2026-05-30,domestic_debit,europe,restaurants,17.35,0.1352,0.0,0.0,0.0,0.028,0.0069
T0000335,2026-05-24,domestic_credit,latam,enterprise_retail,71.82,0.9393,0.5099,0.0,0.0,0.031,0.0646
T0000336,2026-04-24,domestic_credit,europe,enterprise_retail,21.02,0.2891,0.1492,0.0,0.0,0.031,0.0189
T0000337,2026-04-20,ecom_credit,europe,enterprise_retail,55.31,0.8552,0.4093,0.0,0.0,0.026,0.0608
T0000338,2026-04-28,domestic_credit,north_america,digital_goods,44.52,0.5899,0.3161,0.0,0.0,0.031,0.0401
T0000339,2026-04-09,tap_to_pay,north_america,enterprise_retail,18.05,0.1888,0.0632,0.0,0.0,0.024,0.0108
T0000340,2026-06-04,domestic_debit,europe,digital_goods,30.25,0.2023,0.0,0.0,0.0,0.028,0.0121
T0000341,2026-04-11,ecom_credit,europe,restaurants,21.53,0.3451,0.1593,0.0,0.0,0.026,0.0237
T0000342,2026-05-30,domestic_debit,europe,grocery_fuel,18.93,0.1434,0.0,0.0,0.0,0.028,0.0076
T0000343,2026-05-18,ecom_credit,europe,digital_goods,130.19,1.9859,0.9634,0.0,0.0,0.026,0.1432
T0000344,2026-04-02,domestic_credit,europe,travel,41.91,0.5564,0.2976,0.0,0.0,0.031,0.0377
T0000345,2026-05-01,domestic_credit,north_america,travel,141.93,1.8367,1.0077,0.0,0.0,0.031,0.1277
T0000346,2026-06-14,ecom_credit,europe,grocery_fuel,46.93,0.7286,0.3473,0.0,0.0,0.026,0.0516
T0000347,2026-06-25,domestic_debit,north_america,grocery_fuel,13.9,0.1173,0.0,0.0,0.0,0.028,0.0056
T0000348,2026-05-27,domestic_credit,apac,enterprise_retail,212.22,2.7364,1.5068,0.0,0.0,0.031,0.191
T0000349,2026-05-17,cross_border,latam,enterprise_retail,33.6,1.0314,0.2318,0.0,0.0,0.038,0.0437
T0000350,2026-05-23,cross_border,europe,travel,182.69,5.519,1.2606,0.0,0.0,0.038,0.2375
T0000351,2026-06-13,ecom_credit,north_america,smb_retail,131.83,2.0106,0.9755,0.0,0.0,0.026,0.145
T0000352,2026-04-06,tap_to_pay,europe,restaurants,14.47,0.1573,0.0506,0.0,0.0,0.024,0.0087
T0000353,2026-06-01,domestic_credit,north_america,grocery_fuel,4.33,0.0754,0.0307,0.0,0.0,0.031,0.0039
T0000354,2026-04-12,domestic_debit,latam,enterprise_retail,41.43,0.2604,0.0,0.0,0.0,0.028,0.0166
T0000355,2026-05-14,tap_to_pay,north_america,digital_goods,8.82,0.1076,0.0309,0.0,0.0,0.024,0.0053
T0000356,2026-04-19,ecom_credit,north_america,smb_retail,16.09,0.263,0.1191,0.0,0.0,0.026,0.0177
T0000357,2026-05-12,domestic_credit,north_america,smb_retail,108.87,1.4135,0.773,0.0,0.0,0.031,0.098
T0000358,2026-06-01,ecom_credit,north_america,enterprise_retail,42.38,0.6599,0.3136,0.0,0.0,0.026,0.0466
T0000359,2026-05-18,domestic_debit,europe,digital_goods,14.17,0.1187,0.0,0.0,0.0,0.028,0.0057
T0000360,2026-06-09,ecom_credit,europe,grocery_fuel,26.35,0.4179,0.195,0.0,0.0,0.026,0.029
T0000361,2026-06-08,domestic_credit,latam,digital_goods,8.97,0.1348,0.0637,0.0,0.0,0.031,0.0081
T0000362,2026-04-30,domestic_debit,apac,digital_goods,21.39,0.1562,0.0,0.0,0.0,0.028,0.0086
T0000363,2026-04-08,tap_to_pay,europe,smb_retail,17.42,0.1833,0.061,0.0,0.0,0.024,0.0105
T0000364,2026-05-07,domestic_credit,north_america,digital_goods,13.31,0.1904,0.0945,0.0,0.0,0.031,0.012
T0000365,2026-05-22,domestic_debit,north_america,grocery_fuel,49.33,0.3015,0.0,0.0,0.0,0.028,0.0197
T0000366,2026-05-05,domestic_debit,north_america,enterprise_retail,14.96,0.1228,0.0,0.0,0.0,0.028,0.006
T0000367,2026-04-01,domestic_debit,north_america,smb_retail,14.05,0.1181,0.0,0.0,0.0,0.028,0.0056
T0000368,2026-04-16,ecom_credit,north_america,smb_retail,107.05,1.6365,0.7922,0.0,0.0,0.026,0.1178
T0000369,2026-04-02,cross_border,north_america,grocery_fuel,180.74,5.4603,1.2471,0.0,0.0,0.038,0.235
T0000370,2026-06-08,domestic_debit,north_america,grocery_fuel,29.98,0.2009,0.0,0.0,0.0,0.028,0.012
T0000371,2026-06-03,domestic_credit,europe,enterprise_retail,57.3,0.7534,0.4068,0.0,0.0,0.031,0.0516
T0000372,2026-06-19,domestic_debit,apac,enterprise_retail,18.75,0.1425,0.0,0.0,0.0,0.028,0.0075
T0000373,2026-05-04,domestic_credit,europe,enterprise_retail,52.03,0.686,0.3694,0.0,0.0,0.031,0.0468
T0000374,2026-05-14,domestic_credit,europe,grocery_fuel,25.8,0.3502,0.1832,0.0,0.0,0.031,0.0232
T0000375,2026-04-10,domestic_debit,north_america,enterprise_retail,10.93,0.1018,0.0,0.0,0.0,0.028,0.0044
T0000376,2026-04-08,cross_border,apac,smb_retail,41.57,1.2713,0.2868,0.0,0.0,0.038,0.054
T0000377,2026-05-13,ecom_credit,north_america,enterprise_retail,25.42,0.4038,0.1881,0.0,0.0,0.026,0.028
T0000378,2026-05-05,domestic_debit,north_america,enterprise_retail,60.42,0.3592,0.0,0.0,0.0,0.028,0.0242
T0000379,2026-04-10,ecom_credit,north_america,enterprise_retail,11.68,0.1964,0.0864,0.0,0.0,0.026,0.0128
T0000380,2026-04-02,domestic_credit,europe,grocery_fuel,43.2,0.573,0.3067,0.0,0.0,0.031,0.0389
T0000381,2026-05-17,ecom_credit,north_america,grocery_fuel,61.03,0.9416,0.4516,0.0,0.0,0.026,0.0671
T0000382,2026-05-09,domestic_credit,europe,enterprise_retail,66.43,0.8703,0.4717,0.0,0.0,0.031,0.0598
T0000383,2026-05-16,tap_to_pay,apac,smb_retail,14.27,0.1556,0.0499,0.0,0.0,0.024,0.0086
T0000384,2026-04-29,domestic_credit,latam,enterprise_retail,62.36,0.8182,0.4428,0.0,0.0,0.031,0.0561
T0000385,2026-06-02,domestic_debit,north_america,restaurants,15.37,0.1249,0.0,0.0,0.0,0.028,0.0061
T0000386,2026-06-05,tap_to_pay,north_america,enterprise_retail,14.67,0.1591,0.0513,0.0,0.0,0.024,0.0088
T0000387,2026-06-30,domestic_credit,north_america,travel,63.22,0.8292,0.4489,0.0,0.0,0.031,0.0569
T0000388,2026-06-14,domestic_debit,europe,smb_retail,9.65,0.0952,0.0,0.0,0.0,0.028,0.0039
T0000389,2026-04-11,domestic_debit,north_america,grocery_fuel,43.43,0.2708,0.0,0.0,0.0,0.028,0.0174
T0000390,2026-05-23,domestic_credit,latam,smb_retail,31.96,0.4291,0.2269,0.0,0.0,0.031,0.0288
T0000391,2026-05-19,ecom_credit,apac,restaurants,25.67,0.4076,0.19,0.0,0.0,0.026,0.0282
T0000392,2026-05-18,ecom_credit,apac,smb_retail,33.54,0.5265,0.2482,0.0,0.0,0.026,0.0369
T0000393,2026-05-24,domestic_debit,north_america,digital_goods,18.04,0.1388,0.0,0.0,0.0,0.028,0.0072
T0000394,2026-04-10,domestic_credit,north_america,digital_goods,13.65,0.1947,0.0969,0.0,0.0,0.031,0.0123
T0000395,2026-05-25,cross_border,north_america,travel,358.71,10.8172,2.4751,0.0,0.0,0.038,0.4663
T0000396,2026-04-25,domestic_credit,north_america,restaurants,20.05,0.2766,0.1424,0.0,0.0,0.031,0.018
T0000397,2026-04-16,domestic_credit,europe,smb_retail,28.12,0.3799,0.1997,0.0,0.0,0.031,0.0253
T0000398,2026-04-10,domestic_debit,north_america,smb_retail,37.52,0.2401,0.0,0.0,0.0,0.028,0.015
T0000399,2026-04-19,tap_to_pay,europe,enterprise_retail,58.02,0.5406,0.2031,0.0,0.0,0.024,0.0348
T0000400,2026-04-06,domestic_credit,north_america,travel,18.07,0.2513,0.1283,0.0,0.0,0.031,0.0163
T0000401,2026-06-15,domestic_debit,north_america,enterprise_retail,16.27,0.1296,0.0,0.0,0.0,0.028,0.0065
T0000402,2026-05-05,ecom_credit,europe,grocery_fuel,53.81,0.8325,0.3982,0.0,0.0,0.026,0.0592
T0000403,2026-05-09,domestic_debit,europe,travel,238.64,1.2859,0.0,0.0,0.0,0.028,0.0955
T0000404,2026-06-20,domestic_debit,europe,smb_retail,14.69,0.1214,0.0,0.0,0.0,0.028,0.0059
T0000405,2026-04-27,domestic_debit,north_america,enterprise_retail,19.65,0.1472,0.0,0.0,0.0,0.028,0.0079
T0000406,2026-06-27,domestic_credit,apac,enterprise_retail,29.47,0.3972,0.2092,0.0,0.0,0.031,0.0265
T0000407,2026-05-03,domestic_debit,north_america,enterprise_retail,41.24,0.2594,0.0,0.0,0.0,0.028,0.0165
T0000408,2026-06-21,ecom_credit,apac,smb_retail,25.65,0.4073,0.1898,0.0,0.0,0.026,0.0282
T0000409,2026-05-31,domestic_credit,north_america,enterprise_retail,163.16,2.1084,1.1584,0.0,0.0,0.031,0.1468
T0000410,2026-06-25,ecom_credit,europe,smb_retail,38.05,0.5946,0.2816,0.0,0.0,0.026,0.0419
T0000411,2026-05-07,ecom_credit,north_america,smb_retail,32.58,0.512,0.2411,0.0,0.0,0.026,0.0358
T0000412,2026-04-13,cross_border,europe,restaurants,23.86,0.7382,0.1646,0.0,0.0,0.038,0.031
T0000413,2026-06-04,domestic_credit,latam,digital_goods,39.51,0.5257,0.2805,0.0,0.0,0.031,0.0356
T0000414,2026-06-15,tap_to_pay,apac,smb_retail,7.55,0.0964,0.0264,0.0,0.0,0.024,0.0045
T0000415,2026-06-21,domestic_credit,europe,enterprise_retail,150.2,1.9426,1.0664,0.0,0.0,0.031,0.1352
T0000416,2026-04-22,domestic_credit,apac,digital_goods,7.57,0.1169,0.0537,0.0,0.0,0.031,0.0068
T0000417,2026-05-21,domestic_credit,north_america,digital_goods,1.22,0.0356,0.0087,0.0,0.0,0.031,0.0011
T0000418,2026-05-30,ecom_credit,north_america,digital_goods,18.86,0.3048,0.1396,0.0,0.0,0.026,0.0207
T0000419,2026-06-19,domestic_credit,apac,travel,117.58,1.525,0.8348,0.0,0.0,0.031,0.1058
T0000420,2026-04-25,tap_to_pay,europe,enterprise_retail,13.22,0.1463,0.0463,0.0,0.0,0.024,0.0079
T0000421,2026-04-08,domestic_credit,north_america,grocery_fuel,17.41,0.2428,0.1236,0.0,0.0,0.031,0.0157
T0000422,2026-05-27,ecom_credit,north_america,digital_goods,7.76,0.1372,0.0574,0.0,0.0,0.026,0.0085
T0000423,2026-05-16,domestic_credit,latam,enterprise_retail,53.92,0.7102,0.3828,0.0,0.0,0.031,0.0485
T0000424,2026-06-28,domestic_credit,europe,enterprise_retail,55.91,0.7356,0.397,0.0,0.0,0.031,0.0503
T0000425,2026-05-04,domestic_debit,north_america,enterprise_retail,22.99,0.1645,0.0,0.0,0.0,0.028,0.0092
T0000426,2026-05-20,domestic_debit,latam,smb_retail,14.06,0.1181,0.0,0.0,0.0,0.028,0.0056
T0000427,2026-06-27,domestic_debit,north_america,smb_retail,52.1,0.3159,0.0,0.0,0.0,0.028,0.0208
T0000428,2026-05-28,domestic_debit,north_america,enterprise_retail,6.18,0.0771,0.0,0.0,0.0,0.028,0.0025
T0000429,2026-04-16,ecom_credit,north_america,smb_retail,46.35,0.7199,0.343,0.0,0.0,0.026,0.051
T0000430,2026-04-14,domestic_debit,north_america,enterprise_retail,50.11,0.3056,0.0,0.0,0.0,0.028,0.02
T0000431,2026-05-28,ecom_credit,north_america,grocery_fuel,28.55,0.4511,0.2113,0.0,0.0,0.026,0.0314
T0000432,2026-05-20,ecom_credit,apac,enterprise_retail,19.69,0.3173,0.1457,0.0,0.0,0.026,0.0217
T0000433,2026-06-07,ecom_credit,europe,travel,108.88,1.6641,0.8057,0.0,0.0,0.026,0.1198
T0000434,2026-05-16,ecom_credit,apac,enterprise_retail,27.38,0.4334,0.2026,0.0,0.0,0.026,0.0301
T0000435,2026-05-26,domestic_debit,north_america,travel,78.46,0.453,0.0,0.0,0.0,0.028,0.0314
T0000436,2026-05-20,domestic_credit,latam,restaurants,3.7,0.0674,0.0263,0.0,0.0,0.031,0.0033
T0000437,2026-04-13,domestic_debit,latam,enterprise_retail,69.6,0.4069,0.0,0.0,0.0,0.028,0.0278
T0000438,2026-04-05,domestic_credit,latam,grocery_fuel,45.87,0.6071,0.3257,0.0,0.0,0.031,0.0413
T0000439,2026-05-09,domestic_debit,latam,grocery_fuel,5.76,0.075,0.0,0.0,0.0,0.028,0.0023
T0000440,2026-06-02,ecom_credit,latam,restaurants,90.88,1.3923,0.6725,0.0,0.0,0.026,0.1
T0000441,2026-04-26,domestic_debit,europe,grocery_fuel,9.15,0.0926,0.0,0.0,0.0,0.028,0.0037
T0000442,2026-04-26,domestic_debit,latam,digital_goods,13.86,0.1171,0.0,0.0,0.0,0.028,0.0055
T0000443,2026-06-17,cross_border,apac,enterprise_retail,129.61,3.9213,0.8943,0.0,0.0,0.038,0.1685
T0000444,2026-05-14,domestic_debit,latam,smb_retail,15.13,0.1237,0.0,0.0,0.0,0.028,0.0061
T0000445,2026-05-10,domestic_credit,latam,smb_retail,35.18,0.4703,0.2498,0.0,0.0,0.031,0.0317
T0000446,2026-04-14,domestic_credit,north_america,enterprise_retail,13.93,0.1983,0.0989,0.0,0.0,0.031,0.0125
T0000447,2026-05-29,domestic_debit,apac,smb_retail,18.99,0.1437,0.0,0.0,0.0,0.028,0.0076
T0000448,2026-05-13,ecom_credit,apac,enterprise_retail,73.85,1.1351,0.5465,0.0,0.0,0.026,0.0812
T0000449,2026-05-01,domestic_credit,europe,enterprise_retail,153.64,1.9866,1.0908,0.0,0.0,0.031,0.1383
T0000450,2026-04-10,domestic_credit,apac,smb_retail,16.04,0.2253,0.1139,0.0,0.0,0.031,0.0144
T0000451,2026-05-28,domestic_credit,north_america,travel,67.23,0.8805,0.4773,0.0,0.0,0.031,0.0605
T0000452,2026-04-05,domestic_credit,europe,smb_retail,22.57,0.3089,0.1602,0.0,0.0,0.031,0.0203
T0000453,2026-05-31,domestic_credit,latam,enterprise_retail,7.5,0.116,0.0533,0.0,0.0,0.031,0.0067
T0000454,2026-04-12,domestic_credit,north_america,enterprise_retail,69.75,0.9128,0.4952,0.0,0.0,0.031,0.0628
T0000455,2026-05-02,ecom_credit,europe,travel,163.82,2.4937,1.2123,0.0,0.0,0.026,0.1802
T0000456,2026-05-16,domestic_debit,europe,restaurants,23.31,0.1662,0.0,0.0,0.0,0.028,0.0093
T0000457,2026-06-22,domestic_debit,europe,enterprise_retail,56.1,0.3367,0.0,0.0,0.0,0.028,0.0224
T0000458,2026-06-06,domestic_credit,europe,digital_goods,19.1,0.2645,0.1356,0.0,0.0,0.031,0.0172
