invoice_id,vendor,category,invoice_date,entered_date,amount,approver
AP002712,Harbor Trading,software,2026-01-28,2026-01-30,379.25,M14
AP002417,Gable Solutions,software,2026-03-13,2026-03-16,90.12,M13
AP002363,Fulcrum Trading,marketing,2025-08-30,2025-09-01,761.47,M05
AP005233,Wharf Solutions,office,2026-03-14,2026-03-18,240.17,M13
AP002811,Inlet Industries,professional_services,2026-06-18,2026-06-22,873.58,M03
AP000437,Snowflake,infrastructure,2025-09-26,2025-09-29,5680.47,M04
AP004634,Sable Labs,marketing,2025-12-30,2026-01-02,379.7,M02
AP004895,Umber Solutions,events,2026-04-28,2026-04-28,215.57,M04
AP005819,Northgate Logistics,logistics,2026-06-12,2026-06-15,3650.63,M12
AP002765,Inlet Solutions,logistics,2026-01-28,2026-02-02,689.05,M05
AP003680,Nimbus Consulting,office,2025-12-28,2025-12-29,1246.51,M07
AP002057,Ember Solutions,hardware,2026-01-21,2026-01-26,328.5,M03
AP001403,Acme Group,hardware,2026-01-19,2026-01-19,434.4,M01
AP001924,Dockside Industries,software,2025-08-27,2025-08-29,399.35,M10
AP000878,Robert Half,recruiting,2025-11-11,2025-11-14,3471.63,M02
AP005032,Vela Supply,facilities,2026-05-29,2026-05-29,730.24,M07
AP005928,Harbor Industries,events,2026-05-18,2026-05-23,1965.12,M02
AP000271,Amazon Web Services,infrastructure,2026-02-14,2026-02-16,3288.13,M13
AP002991,Juniper Industries,events,2025-08-30,2025-09-02,97.77,M03
AP001288,Acme Supply,software,2025-12-31,2026-01-02,353.35,M14
AP002201,Fulcrum Supply,marketing,2025-09-05,2025-09-08,100.21,M03
AP003396,Loom Labs,events,2026-04-28,2026-04-29,356.64,M11
AP002046,Ember Services,hardware,2026-04-23,2026-04-27,163.68,M01
AP005672,Zephyr Group,logistics,2025-08-16,2025-08-18,419.86,M12
AP004766,Tundra Industries,software,2025-10-11,2025-10-14,486.17,M06
AP005924,Cinder Services,facilities,2025-10-17,2025-10-18,1544.98,M04
AP004287,Quarry Labs,events,2025-08-12,2025-08-18,262.48,M03
AP004503,Rampart Trading,office,2025-08-03,2025-08-04,278.77,M02
AP002810,Inlet Industries,professional_services,2026-04-01,2026-04-06,1592.56,M10
AP001911,Dockside Partners,facilities,2025-10-21,2025-10-27,885.38,M06
AP000176,Amazon Web Services,infrastructure,2025-11-30,2025-12-03,1450.4,M01
AP005833,Northgate Logistics,logistics,2025-12-24,2025-12-25,644.73,M02
AP000922,Indeed,recruiting,2025-08-07,2025-08-07,1343.49,M02
AP003804,Onyx Supply,hardware,2026-05-30,2026-06-02,123.32,M08
AP004138,Prairie Trading,professional_services,2025-11-10,2025-11-14,358.56,M14
AP003559,Mosaic Group,professional_services,2025-11-10,2025-11-10,254.86,M07
AP002273,Fulcrum Consulting,professional_services,2026-05-21,2026-05-21,574.72,M13
AP000610,Atlassian,software,2025-12-20,2025-12-22,2964.25,M06
AP004783,Tundra Group,facilities,2025-07-26,2025-07-28,1294.41,M13
AP002290,Fulcrum Partners,professional_services,2026-03-03,2026-03-05,480.95,M03
AP001863,Dockside Services,logistics,2026-05-05,2026-05-06,378.89,M14
AP005936,CDW,hardware,2025-11-14,2025-11-15,496.69,M09
AP001664,Cinder Supply,events,2026-02-20,2026-02-24,727.94,M11
AP004359,Rampart Services,logistics,2025-12-10,2025-12-12,579.59,M09
AP005918,Northgate Logistics,logistics,2026-06-16,2026-06-22,9632.0,M11
AP001677,Cinder Services,facilities,2025-11-10,2025-11-13,1107.68,M09
AP001367,Acme Partners,marketing,2026-01-02,2026-01-02,230.98,M11
AP004979,Umber Labs,office,2026-05-27,2026-05-28,156.32,M11
AP004798,Tundra Group,facilities,2026-04-16,2026-04-20,88.77,M05
AP001780,Cinder Group,office,2026-05-08,2026-05-11,388.4,M06
AP003187,Keystone Group,facilities,2025-07-26,2025-07-28,714.3,M06
AP000474,Snowflake,infrastructure,2026-02-12,2026-02-12,3898.65,M06
AP004889,Umber Solutions,events,2026-02-05,2026-02-09,169.73,M08
AP000737,Staples Business,office,2025-10-26,2025-10-27,156.38,M09
AP004453,Rampart Group,professional_services,2026-02-04,2026-02-05,250.09,M06
AP002382,Gable Supply,office,2025-10-23,2025-10-23,226.42,M01
AP004749,Tundra Partners,office,2025-10-21,2025-10-21,109.69,M10
AP005722,Zephyr Works,logistics,2026-03-12,2026-03-16,279.79,M11
AP003097,Keystone Solutions,events,2025-08-09,2025-08-12,760.7,M03
AP004872,Umber Services,hardware,2026-02-18,2026-02-18,67.44,M05
AP002572,Harbor Services,events,2026-05-12,2026-05-12,54.06,M10
AP002556,Harbor Services,events,2025-08-15,2025-08-18,1691.11,M08
AP004001,Prairie Solutions,events,2025-10-11,2025-10-14,467.18,M01
AP004232,Quarry Partners,logistics,2025-12-19,2025-12-23,253.93,M11
AP000013,Amazon Web Services,infrastructure,2025-07-12,2025-07-16,4206.19,M02
AP003468,Mosaic Solutions,events,2025-07-25,2025-07-28,341.39,M04
AP004734,Tundra Consulting,office,2025-11-14,2025-11-14,202.33,M08
AP000752,Staples Business,office,2025-12-18,2025-12-22,527.54,M12
AP004231,Quarry Partners,logistics,2025-12-24,2025-12-29,1323.63,M07
AP002515,Gable Works,office,2026-02-04,2026-02-09,160.55,M08
AP000357,Amazon Web Services,infrastructure,2026-05-24,2026-05-26,1042.79,M02
AP005770,Summit Interiors,facilities,2026-03-14,2026-03-18,7599.56,M12
AP005857,Northgate Logistics,logistics,2025-10-24,2025-10-28,520.3,M12
AP005503,Yonder Labs,facilities,2025-08-24,2025-08-25,776.02,M11
AP002929,Juniper Solutions,facilities,2026-02-06,2026-02-09,557.39,M06
AP005173,Vela Trading,facilities,2026-03-07,2026-03-10,230.53,M08
AP001849,Dockside Supply,events,2026-04-24,2026-04-27,81.19,M09
AP003470,Mosaic Solutions,events,2025-08-19,2025-08-22,418.99,M10
AP005293,Wharf Industries,professional_services,2026-05-04,2026-05-04,637.05,M08
AP002064,Ember Consulting,marketing,2025-07-25,2025-07-29,94.88,M07
AP003973,Prairie Supply,facilities,2026-02-28,2026-03-02,325.44,M08
AP005118,Vela Group,professional_services,2025-07-18,2025-07-18,222.98,M10
AP004939,Umber Industries,office,2025-10-15,2025-10-17,792.85,M05
AP005440,Yonder Partners,marketing,2025-07-27,2025-07-28,108.75,M14
AP001698,Cinder Solutions,office,2025-12-20,2025-12-22,864.67,M11
AP003981,Prairie Services,logistics,2025-09-01,2025-09-05,714.37,M14
AP002917,Juniper Services,professional_services,2026-05-02,2026-05-06,429.01,M05
AP000463,Snowflake,infrastructure,2026-01-11,2026-01-12,3226.62,M11
AP003332,Loom Partners,professional_services,2025-09-08,2025-09-10,1127.55,M10
AP000971,Wilson Sonsini,legal,2026-01-18,2026-01-19,6596.21,M01
AP000884,Robert Half,recruiting,2025-12-17,2025-12-18,3116.2,M03
AP004381,Rampart Solutions,professional_services,2026-03-24,2026-03-25,259.01,M05
AP000536,Datadog,infrastructure,2026-02-28,2026-03-03,9109.56,M02
AP002155,Ember Labs,software,2026-05-30,2026-06-01,93.34,M11
AP003803,Onyx Supply,hardware,2026-05-14,2026-05-18,136.13,M02
AP001984,Dockside Works,software,2026-02-17,2026-02-23,561.09,M01
AP004180,Quarry Services,marketing,2025-12-01,2025-12-01,746.11,M02
AP004304,Quarry Labs,events,2026-04-29,2026-05-04,603.82,M03
AP001246,CDW,hardware,2026-06-03,2026-06-08,866.15,M06
AP000466,Snowflake,infrastructure,2026-01-11,2026-01-12,5905.39,M04
AP003086,Keystone Services,office,2025-11-21,2025-11-24,516.01,M02
AP002511,Gable Works,office,2026-01-20,2026-01-22,283.83,M06
AP002520,Gable Works,office,2026-04-30,2026-05-01,391.87,M03
AP005074,Vela Consulting,office,2026-03-17,2026-03-18,454.63,M04
AP001387,Acme Industries,facilities,2026-03-09,2026-03-11,127.69,M11
AP000614,Atlassian,software,2026-01-01,2026-01-02,1013.44,M06
AP002774,Inlet Consulting,marketing,2025-10-19,2025-10-22,224.11,M05
AP003127,Keystone Consulting,logistics,2025-09-16,2025-09-18,466.35,M05
AP003606,Mosaic Trading,office,2025-10-25,2025-10-27,106.01,M06
AP000088,Amazon Web Services,infrastructure,2025-09-15,2025-09-18,4237.23,M09
AP001051,Global Catering Co,events,2026-03-23,2026-03-26,935.54,M08
AP000475,Snowflake,infrastructure,2026-02-07,2026-02-09,2362.02,M12
AP002801,Inlet Partners,events,2026-06-17,2026-06-22,190.84,M12
AP000347,Amazon Web Services,infrastructure,2026-04-18,2026-04-20,2407.44,M02
AP002477,Gable Group,office,2025-09-30,2025-09-30,284.6,M12
AP003074,Keystone Supply,office,2026-04-17,2026-04-17,139.68,M06
AP001042,Global Catering Co,events,2026-01-23,2026-01-26,218.74,M02
AP003630,Nimbus Supply,hardware,2026-05-13,2026-05-15,1340.88,M06
AP003674,Nimbus Consulting,office,2025-09-09,2025-09-12,362.69,M09
AP004404,Rampart Consulting,professional_services,2026-05-31,2026-06-01,299.74,M10
AP002295,Fulcrum Partners,professional_services,2026-06-14,2026-06-17,503.88,M09
AP005162,Vela Trading,facilities,2025-08-20,2025-08-25,150.05,M07
AP000352,Amazon Web Services,infrastructure,2026-03-30,2026-04-01,2175.39,M06
AP001702,Cinder Solutions,office,2026-04-22,2026-04-22,3410.87,M02
AP002323,Fulcrum Group,professional_services,2026-01-30,2026-02-03,660.24,M03
AP004720,Tundra Solutions,facilities,2026-03-23,2026-03-26,332.82,M09
AP002621,Harbor Partners,software,2025-12-08,2025-12-08,353.72,M12
AP001268,Verizon Business,telecom,2026-02-14,2026-02-17,926.56,M02
AP001244,CDW,hardware,2026-06-05,2026-06-05,966.2,M06
AP003539,Mosaic Industries,professional_services,2025-12-09,2025-12-11,148.94,M01
AP003705,Nimbus Industries,facilities,2025-09-02,2025-09-08,927.21,M10
AP002848,Inlet Works,facilities,2025-10-01,2025-10-06,1020.58,M02
AP001689,Cinder Solutions,office,2025-07-04,2025-07-07,288.64,M06
AP003426,Loom Trading,hardware,2026-04-02,2026-04-06,450.1,M06
AP000199,Amazon Web Services,infrastructure,2025-12-25,2025-12-29,3119.52,M06
AP004836,Tundra Trading,facilities,2025-08-31,2025-09-03,930.94,M09
AP002740,Inlet Services,software,2025-08-24,2025-08-26,695.72,M04
AP005170,Vela Trading,facilities,2026-02-05,2026-02-09,264.27,M05
AP000451,Snowflake,infrastructure,2025-11-21,2025-11-24,7398.84,M06
AP001399,Acme Group,hardware,2025-08-19,2025-08-22,202.29,M05
AP000909,Robert Half,recruiting,2026-05-09,2026-05-11,5968.7,M06
AP003193,Keystone Group,facilities,2025-12-12,2025-12-15,220.64,M10
AP002051,Ember Solutions,hardware,2025-09-12,2025-09-15,282.35,M03
AP003121,Keystone Solutions,events,2026-06-22,2026-06-24,755.0,M11
AP000960,Wilson Sonsini,legal,2025-08-07,2025-08-07,8259.36,M14
AP004694,Tundra Services,office,2025-09-12,2025-09-16,1041.86,M09
AP001767,Cinder Group,office,2025-09-10,2025-09-15,744.56,M13
AP002938,Juniper Consulting,office,2025-07-03,2025-07-07,351.36,M12
AP001364,Acme Partners,marketing,2025-12-19,2025-12-19,598.35,M07
AP001752,Cinder Industries,software,2025-10-04,2025-10-06,127.23,M09
AP002352,Fulcrum Works,professional_services,2025-11-06,2025-11-10,50.03,M13
AP001836,Dockside Supply,events,2025-08-23,2025-08-25,421.83,M03
AP001693,Cinder Solutions,office,2025-10-03,2025-10-07,635.74,M06
AP002656,Harbor Group,logistics,2026-02-14,2026-02-16,890.18,M07
AP001269,Verizon Business,telecom,2026-03-25,2026-03-30,869.82,M06
AP004927,Umber Partners,facilities,2026-01-21,2026-01-26,98.49,M03
AP003944,Onyx Works,facilities,2026-04-23,2026-04-23,502.43,M07
AP004480,Rampart Works,facilities,2025-08-25,2025-08-25,165.68,M14
AP005628,Zephyr Consulting,hardware,2026-02-12,2026-02-13,218.38,M07
AP002110,Ember Industries,office,2026-02-26,2026-03-02,638.78,M08
AP003199,Keystone Group,facilities,2026-06-06,2026-06-10,773.58,M10
AP001797,Cinder Labs,marketing,2026-05-06,2026-05-11,287.9,M06
AP003339,Loom Partners,professional_services,2026-01-14,2026-01-14,225.18,M06
AP000353,Amazon Web Services,infrastructure,2026-05-06,2026-05-07,1548.58,M10
AP001815,Cinder Trading,marketing,2025-07-08,2025-07-10,128.47,M12
AP004768,Tundra Industries,software,2025-11-04,2025-11-05,206.33,M13
AP004129,Prairie Trading,professional_services,2025-08-06,2025-08-08,700.03,M12
AP005331,Wharf Works,professional_services,2025-09-15,2025-09-17,294.93,M09
AP005899,Northgate Logistics,logistics,2026-02-14,2026-02-16,801.89,M10
AP000637,Figma,software,2025-08-05,2025-08-08,669.85,M11
AP004700,Tundra Services,office,2025-12-23,2025-12-29,310.68,M08
AP001349,Acme Consulting,facilities,2026-02-26,2026-03-02,174.66,M02
AP005342,Wharf Works,professional_services,2026-02-12,2026-02-12,49.26,M14
AP002465,Gable Industries,office,2026-03-14,2026-03-17,137.37,M11
AP002609,Harbor Consulting,marketing,2026-04-30,2026-04-30,224.13,M05
AP003226,Keystone Works,professional_services,2025-12-24,2025-12-29,100.77,M01
AP000691,Iron Mountain,facilities,2025-11-05,2025-11-05,249.91,M10
AP003477,Mosaic Solutions,events,2026-01-24,2026-01-27,334.6,M11
AP000939,Indeed,recruiting,2026-01-18,2026-01-22,535.47,M04
AP004869,Umber Services,hardware,2025-10-05,2025-10-06,95.99,M09
AP005637,Zephyr Partners,professional_services,2025-09-24,2025-09-29,173.81,M02
AP001050,Global Catering Co,events,2026-03-02,2026-03-03,1225.86,M10
AP004241,Quarry Partners,logistics,2026-06-12,2026-06-15,190.81,M12
AP000729,Staples Business,office,2025-10-08,2025-10-13,36.65,M01
AP003626,Nimbus Supply,hardware,2026-01-30,2026-02-02,1370.9,M03
AP001970,Dockside Labs,logistics,2026-04-09,2026-04-10,473.88,M11
AP002470,Gable Industries,office,2026-05-20,2026-05-22,223.45,M09
AP003456,Mosaic Services,facilities,2025-09-15,2025-09-17,108.38,M03
AP005598,Zephyr Services,professional_services,2026-05-29,2026-06-01,64.54,M03
AP000792,Staples Business,office,2026-05-19,2026-05-21,295.38,M04
AP000648,Figma,software,2026-02-10,2026-02-16,654.61,M13
AP005232,Wharf Solutions,office,2026-03-24,2026-03-30,317.46,M13
AP000908,Robert Half,recruiting,2026-05-12,2026-05-14,3719.99,M09
AP001382,Acme Industries,facilities,2025-10-19,2025-10-21,922.02,M01
AP005879,Northgate Logistics,logistics,2026-03-24,2026-03-27,167.88,M09
AP002650,Harbor Industries,events,2026-06-06,2026-06-08,197.8,M04
AP003574,Mosaic Labs,hardware,2025-09-04,2025-09-08,4099.39,M04
AP002864,Inlet Trading,hardware,2025-07-25,2025-07-28,646.41,M11
AP003677,Nimbus Consulting,office,2025-12-17,2025-12-22,533.61,M14
AP001287,Acme Supply,software,2026-01-19,2026-01-21,345.55,M13
AP001625,Borealis Works,hardware,2025-12-20,2025-12-23,978.56,M05
AP004121,Prairie Works,office,2026-04-11,2026-04-13,361.86,M12
AP004268,Quarry Group,facilities,2025-10-26,2025-10-28,1258.86,M12
AP002720,Inlet Supply,logistics,2025-07-12,2025-07-16,815.41,M02
AP000503,Datadog,infrastructure,2025-08-26,2025-08-29,1334.98,M08
AP001852,Dockside Supply,events,2026-05-04,2026-05-07,376.08,M12
AP000717,Staples Business,office,2025-08-09,2025-08-11,443.13,M06
AP001124,Meridian Travel,travel,2025-08-14,2025-08-14,3130.04,M01
AP003207,Keystone Labs,facilities,2026-05-24,2026-05-25,255.52,M06
AP003523,Mosaic Partners,hardware,2026-01-13,2026-01-14,357.48,M10
AP005023,Vela Supply,facilities,2025-11-18,2025-11-20,207.08,M14
AP001363,Acme Partners,marketing,2025-11-21,2025-11-24,619.64,M05
AP001841,Dockside Supply,events,2025-10-07,2025-10-10,44.8,M05
AP001525,Borealis Consulting,facilities,2025-12-06,2025-12-09,1257.41,M13
AP000511,Datadog,infrastructure,2025-10-22,2025-10-23,3289.26,M11
AP005776,Summit Interiors,facilities,2025-08-04,2025-08-05,8140.63,M05
AP004786,Tundra Group,facilities,2025-08-27,2025-08-29,127.14,M09
AP000557,Salesforce,software,2025-07-28,2025-07-29,2798.72,M06
AP001800,Cinder Works,logistics,2025-09-01,2025-09-02,482.81,M02
AP002910,Juniper Services,professional_services,2025-11-13,2025-11-17,838.24,M09
AP001492,Borealis Services,hardware,2026-04-21,2026-04-21,314.62,M13
AP000232,Amazon Web Services,infrastructure,2026-01-16,2026-01-19,2437.67,M07
AP000733,Staples Business,office,2025-09-29,2025-10-01,110.18,M05
AP004170,Quarry Supply,hardware,2026-05-12,2026-05-13,369.2,M01
AP000746,Staples Business,office,2025-11-23,2025-11-26,130.76,M07
AP003580,Mosaic Labs,hardware,2026-06-10,2026-06-15,258.58,M08
AP002661,Harbor Group,logistics,2026-06-01,2026-06-05,430.0,M12
AP005011,Umber Trading,professional_services,2026-04-05,2026-04-08,623.32,M08
AP001650,Borealis Trading,logistics,2026-02-19,2026-02-23,461.05,M10
AP005744,WeWork,facilities,2025-08-03,2025-08-04,6393.21,M12
AP001340,Acme Consulting,facilities,2025-12-08,2025-12-10,160.04,M02
AP002280,Fulcrum Partners,professional_services,2025-10-13,2025-10-13,511.2,M11
AP004813,Tundra Labs,professional_services,2025-12-05,2025-12-08,435.03,M02
AP002260,Fulcrum Consulting,professional_services,2025-08-26,2025-08-27,1032.21,M08
AP004281,Quarry Group,facilities,2026-04-04,2026-04-06,63.17,M06
AP000323,Amazon Web Services,infrastructure,2026-04-10,2026-04-13,330.44,M09
AP005082,Vela Partners,office,2025-07-03,2025-07-07,470.98,M09
AP003004,Juniper Group,software,2025-12-16,2025-12-16,1132.65,M12
AP003628,Nimbus Supply,hardware,2026-03-12,2026-03-12,116.15,M10
AP000106,Amazon Web Services,infrastructure,2025-09-01,2025-09-01,769.25,M05
AP005222,Wharf Solutions,office,2025-10-15,2025-10-17,1499.34,M04
AP003653,Nimbus Solutions,facilities,2025-07-04,2025-07-08,257.89,M05
AP005952,Figma,software,2025-07-01,2025-07-05,454.23,M09
AP003637,Nimbus Services,software,2025-10-18,2025-10-21,1118.98,M05
AP005611,Zephyr Solutions,office,2025-10-29,2025-11-03,445.41,M08
AP001131,Meridian Travel,travel,2025-09-25,2025-09-26,4575.88,M02
AP003903,Onyx Group,office,2025-11-03,2025-11-04,222.97,M11
AP005646,Zephyr Partners,professional_services,2026-01-29,2026-02-02,163.22,M14
AP001331,Acme Solutions,software,2026-05-23,2026-05-25,113.48,M07
AP000406,Amazon Web Services,infrastructure,2026-05-28,2026-05-29,945.49,M13
AP005593,Zephyr Services,professional_services,2026-01-31,2026-02-02,324.21,M04
AP005585,Zephyr Supply,office,2026-05-22,2026-05-25,294.47,M12
AP001551,Borealis Partners,software,2026-05-14,2026-05-15,588.61,M06
AP005681,Zephyr Group,logistics,2026-01-18,2026-01-19,633.76,M06
AP000588,Salesforce,software,2026-04-02,2026-04-02,4991.22,M11
AP000103,Amazon Web Services,infrastructure,2025-09-09,2025-09-12,3602.82,M01
AP002683,Harbor Works,hardware,2025-11-11,2025-11-13,97.84,M11
AP002020,Ember Supply,marketing,2026-01-30,2026-02-03,682.42,M03
AP002969,Juniper Partners,hardware,2025-11-23,2025-11-27,972.11,M04
AP004260,Quarry Industries,logistics,2026-01-20,2026-01-20,804.96,M10
AP001061,Global Catering Co,events,2026-05-01,2026-05-04,1152.01,M11
AP002045,Ember Services,hardware,2025-12-05,2025-12-05,450.54,M13
AP001176,Meridian Travel,travel,2026-04-17,2026-04-20,1088.41,M04
AP002532,Harbor Supply,logistics,2025-07-12,2025-07-15,319.27,M08
AP001595,Borealis Group,events,2026-04-12,2026-04-13,201.98,M09
AP002362,Fulcrum Trading,marketing,2025-08-22,2025-08-25,793.11,M11
AP001428,Acme Labs,facilities,2026-05-13,2026-05-13,583.9,M07
AP000454,Snowflake,infrastructure,2025-11-01,2025-11-04,4773.22,M03
AP003311,Loom Consulting,marketing,2025-09-14,2025-09-16,1311.01,M09
AP002770,Inlet Consulting,marketing,2025-07-09,2025-07-14,1505.81,M03
AP005434,Yonder Consulting,professional_services,2026-02-27,2026-03-02,653.9,M11
AP005634,Zephyr Partners,professional_services,2025-07-09,2025-07-14,112.28,M08
AP005594,Zephyr Services,professional_services,2026-04-24,2026-04-27,586.69,M14
AP004745,Tundra Consulting,office,2026-03-17,2026-03-17,226.97,M06
AP001961,Dockside Labs,logistics,2025-11-22,2025-11-24,370.46,M10
AP001386,Acme Industries,facilities,2025-12-28,2025-12-30,307.8,M02
AP000871,Robert Half,recruiting,2025-09-30,2025-10-01,9726.09,M13
AP002263,Fulcrum Consulting,professional_services,2025-09-23,2025-09-26,1835.81,M05
AP001444,Acme Works,professional_services,2026-03-13,2026-03-16,48.17,M08
AP001118,Meridian Travel,travel,2025-07-28,2025-07-30,1636.11,M13
AP001109,Apex Print Media,marketing,2026-05-17,2026-05-21,1370.46,M12
AP003041,Juniper Trading,events,2025-07-08,2025-07-09,620.88,M13
