robot_id,month,months_since_deploy,hours_available,hours_used,utilization,uptime,revenue,connectivity,edge_compute,field_service,incidents
RB0081,2026-02,5,337.9,218.3,0.646,0.96,4584.66,85.0,91.69,496.78,0
RB0081,2026-03,6,346.4,209.0,0.6034,0.984,4388.86,85.0,87.78,722.14,0
RB0081,2026-04,7,341.3,212.5,0.6228,0.9695,4463.2,85.0,89.26,647.31,0
RB0081,2026-05,8,339.3,210.7,0.6211,0.9639,4425.23,85.0,88.5,537.25,0
RB0081,2026-06,9,344.1,208.7,0.6066,0.9775,4382.79,85.0,87.66,804.77,0
RB0082,2025-09,0,342.0,56.3,0.1645,0.9716,1181.41,85.0,23.63,529.08,0
RB0082,2025-10,1,338.7,109.3,0.3228,0.9621,2295.57,85.0,45.91,651.81,0
RB0082,2025-11,2,335.4,150.7,0.4493,0.9528,3164.72,85.0,63.29,493.63,0
RB0082,2025-12,3,343.5,204.5,0.5952,0.9759,4293.67,85.0,85.87,622.63,0
RB0082,2026-01,4,339.9,218.9,0.6439,0.9657,4596.37,85.0,91.93,719.11,0
RB0082,2026-02,5,340.3,215.5,0.6334,0.9667,4526.2,85.0,90.52,492.65,0
RB0082,2026-03,6,336.1,209.2,0.6225,0.9549,4394.18,85.0,87.88,723.69,0
RB0082,2026-04,7,347.9,211.1,0.6067,0.9883,4432.53,85.0,88.65,480.76,0
RB0082,2026-05,8,342.7,225.1,0.6569,0.9737,4728.1,85.0,94.56,779.71,0
RB0082,2026-06,9,342.3,214.5,0.6268,0.9724,4505.54,85.0,90.11,528.35,0
RB0083,2025-09,0,341.4,53.6,0.1571,0.9699,1126.12,85.0,22.52,426.93,0
RB0083,2025-10,1,339.6,103.8,0.3056,0.9648,2179.75,85.0,43.59,554.76,0
RB0083,2025-11,2,345.7,173.6,0.5023,0.9821,3646.24,85.0,72.92,831.42,0
RB0083,2025-12,3,348.3,191.7,0.5502,0.9895,4024.74,85.0,80.49,733.87,0
RB0083,2026-01,4,338.6,193.0,0.5699,0.9619,4052.25,85.0,81.05,664.1,1
RB0083,2026-02,5,342.3,222.1,0.649,0.9723,4664.99,85.0,93.3,539.67,0
RB0083,2026-03,6,343.7,221.1,0.6433,0.9765,4643.58,85.0,92.87,805.86,0
RB0083,2026-04,7,336.2,218.0,0.6483,0.9552,4577.59,85.0,91.55,810.96,0
RB0083,2026-05,8,340.5,218.5,0.6417,0.9673,4588.52,85.0,91.77,815.5,0
RB0083,2026-06,9,338.7,211.7,0.6249,0.9623,4445.32,85.0,88.91,655.54,0
RB0084,2025-09,0,343.5,67.6,0.1968,0.9759,1487.39,85.0,28.4,454.68,0
RB0084,2025-10,1,342.5,129.0,0.3767,0.9729,2838.11,85.0,54.18,674.93,0
RB0084,2025-11,2,344.7,213.4,0.6189,0.9794,4693.98,85.0,89.61,466.62,0
RB0084,2025-12,3,347.1,269.2,0.7755,0.986,5921.66,85.0,113.05,805.64,0
RB0084,2026-01,4,341.6,274.3,0.8031,0.9703,6034.27,85.0,115.2,453.72,1
RB0084,2026-02,5,338.2,269.5,0.797,0.9608,5930.06,85.0,113.21,520.06,0
RB0084,2026-03,6,340.7,286.7,0.8415,0.9679,6307.42,85.0,120.41,826.63,0
RB0084,2026-04,7,341.3,280.7,0.8223,0.9697,6175.01,85.0,117.89,661.87,0
RB0084,2026-05,8,335.7,279.2,0.8316,0.9537,6141.87,85.0,117.25,482.33,0
RB0084,2026-06,9,344.5,294.4,0.8545,0.9786,6475.82,85.0,123.63,653.6,0
RB0085,2025-09,0,342.6,49.6,0.1447,0.9732,1041.19,85.0,20.82,705.07,0
RB0085,2025-10,1,340.7,104.2,0.3057,0.9679,2187.23,85.0,43.74,562.27,0
RB0085,2025-11,2,348.2,156.3,0.4489,0.9891,3282.44,85.0,65.65,665.28,0
RB0085,2025-12,3,343.8,212.4,0.6179,0.9766,4461.06,85.0,89.22,560.53,0
RB0085,2026-01,4,347.9,211.9,0.609,0.9884,4449.61,85.0,88.99,700.81,0
RB0085,2026-02,5,336.3,195.1,0.5802,0.9554,4097.37,85.0,81.95,745.07,0
RB0085,2026-03,6,339.7,192.1,0.5656,0.965,4034.52,85.0,80.69,603.57,0
RB0085,2026-04,7,337.4,205.6,0.6094,0.9586,4318.06,85.0,86.36,612.85,0
RB0085,2026-05,8,346.8,219.2,0.6321,0.9852,4603.61,85.0,92.07,479.01,0
RB0085,2026-06,9,345.3,222.0,0.6429,0.9811,4662.27,85.0,93.25,730.62,0
RB0086,2025-09,0,343.1,63.1,0.1838,0.9747,1387.15,85.0,26.48,492.05,0
RB0086,2025-10,1,344.8,136.7,0.3964,0.9796,3007.41,85.0,57.41,837.02,0
RB0086,2025-11,2,342.1,202.6,0.5922,0.9717,4456.18,85.0,85.07,457.42,0
RB0086,2025-12,3,343.0,273.2,0.7965,0.9744,6010.32,85.0,114.74,520.6,0
RB0086,2026-01,4,338.7,253.4,0.7483,0.9622,5575.88,85.0,106.45,822.3,0
RB0086,2026-02,5,342.9,263.0,0.7672,0.974,5787.05,85.0,110.48,663.46,0
RB0086,2026-03,6,342.8,285.3,0.8322,0.974,6276.77,85.0,119.83,785.68,0
RB0086,2026-04,7,344.0,252.5,0.734,0.9773,5555.24,85.0,106.05,827.4,0
RB0086,2026-05,8,338.3,257.3,0.7606,0.961,5660.18,85.0,108.06,786.97,0
RB0086,2026-06,9,344.2,243.8,0.7083,0.9779,5363.9,85.0,102.4,635.91,0
RB0087,2025-09,0,346.2,61.7,0.1783,0.9835,1358.37,85.0,25.93,581.2,0
RB0087,2025-10,1,336.3,123.4,0.3671,0.9553,2715.62,85.0,51.84,441.77,0
RB0087,2025-11,2,340.3,188.7,0.5545,0.9667,4151.15,85.0,79.25,467.63,0
RB0087,2025-12,3,336.6,270.8,0.8045,0.9563,5957.7,85.0,113.74,429.85,0
RB0087,2026-01,4,346.1,294.9,0.8521,0.9834,6488.73,85.0,123.88,609.38,0
RB0087,2026-02,5,345.3,285.1,0.8256,0.981,6272.0,85.0,119.74,731.21,0
RB0087,2026-03,6,338.1,263.2,0.7784,0.9606,5790.24,85.0,110.54,547.57,0
RB0087,2026-04,7,346.9,291.4,0.84,0.9856,6411.36,85.0,122.4,744.9,0
RB0087,2026-05,8,335.6,246.1,0.7334,0.9534,5415.26,85.0,103.38,623.2,0
RB0087,2026-06,9,341.4,277.6,0.8129,0.97,6106.31,85.0,116.57,753.46,0
RB0088,2025-09,0,338.3,38.6,0.1141,0.9611,771.9,85.0,16.21,777.56,0
RB0088,2025-10,1,334.9,81.7,0.2438,0.9515,1633.14,85.0,34.3,789.73,0
RB0088,2025-11,2,343.1,114.2,0.3328,0.9747,2283.47,85.0,47.95,770.01,0
RB0088,2025-12,3,337.7,151.8,0.4494,0.9595,3035.49,85.0,63.75,1000.08,0
RB0088,2026-01,4,338.3,146.8,0.4338,0.961,2935.2,85.0,61.64,512.67,0
RB0088,2026-02,5,336.1,162.8,0.4845,0.9547,3256.86,85.0,68.39,633.92,0
RB0088,2026-03,6,346.4,159.5,0.4604,0.9841,3189.48,85.0,66.98,916.24,1
RB0088,2026-04,7,336.2,153.1,0.4555,0.955,3062.31,85.0,64.31,881.22,0
RB0088,2026-05,8,337.3,145.8,0.4324,0.9582,2916.98,85.0,61.26,738.07,0
RB0088,2026-06,9,348.1,158.0,0.4537,0.989,3159.27,85.0,66.34,877.48,0
RB0089,2025-09,0,348.0,40.7,0.117,0.9886,814.35,85.0,17.1,807.97,0
RB0089,2025-10,1,344.3,86.6,0.2514,0.9782,1731.05,85.0,36.35,971.71,0
RB0089,2025-11,2,345.6,127.9,0.3701,0.9819,2558.59,85.0,53.73,991.11,0
RB0089,2025-12,3,337.8,174.4,0.5163,0.9598,3488.29,85.0,73.25,918.38,0
RB0089,2026-01,4,347.6,165.5,0.4762,0.9875,3310.66,85.0,69.52,719.59,0
RB0089,2026-02,5,337.6,169.4,0.5018,0.9591,3388.03,85.0,71.15,758.72,0
RB0089,2026-03,6,337.1,159.8,0.4741,0.9577,3196.63,85.0,67.13,702.0,0
RB0089,2026-04,7,344.6,162.8,0.4724,0.979,3255.72,85.0,68.37,946.76,0
RB0089,2026-05,8,345.3,164.0,0.4748,0.981,3279.2,85.0,68.86,542.18,0
RB0089,2026-06,9,341.7,165.2,0.4835,0.9708,3304.63,85.0,69.4,522.72,0
RB0090,2025-10,0,347.8,50.6,0.1454,0.988,1061.73,85.0,21.23,694.17,0
RB0090,2025-11,1,343.6,97.5,0.2839,0.9761,2048.28,85.0,40.97,468.11,0
RB0090,2025-12,2,337.1,165.0,0.4894,0.9577,3464.17,85.0,69.28,666.29,0
RB0090,2026-01,3,336.3,211.4,0.6286,0.9554,4439.58,85.0,88.79,430.44,0
RB0090,2026-02,4,347.0,204.4,0.589,0.9857,4291.83,85.0,85.84,668.7,0
RB0090,2026-03,5,344.2,209.2,0.6078,0.9778,4393.53,85.0,87.87,689.75,0
RB0090,2026-04,6,342.3,208.8,0.6098,0.9725,4383.92,85.0,87.68,777.49,0
RB0090,2026-05,7,345.3,195.0,0.5648,0.981,4095.34,85.0,81.91,520.31,0
RB0090,2026-06,8,340.7,190.5,0.5591,0.968,4000.6,85.0,80.01,806.14,0
RB0091,2025-10,0,337.3,55.2,0.1636,0.9581,1158.37,85.0,23.17,485.64,0
RB0091,2025-11,1,338.4,105.3,0.3111,0.9614,2210.62,85.0,44.21,760.2,0
RB0091,2025-12,2,344.7,151.0,0.4381,0.9794,3171.29,85.0,63.43,838.89,0
RB0091,2026-01,3,339.0,222.5,0.6563,0.9631,4672.15,85.0,93.44,588.92,0
RB0091,2026-02,4,341.2,216.7,0.6352,0.9692,4550.9,85.0,91.02,755.83,0
RB0091,2026-03,5,336.2,187.8,0.5586,0.9552,3944.45,85.0,78.89,532.16,0
RB0091,2026-04,6,338.5,210.1,0.6206,0.9616,4411.56,85.0,88.23,733.53,0
RB0091,2026-05,7,348.2,223.2,0.6409,0.9893,4687.16,85.0,93.74,507.03,0
RB0091,2026-06,8,339.7,188.3,0.5544,0.9651,3955.2,85.0,79.1,451.65,0
RB0092,2025-10,0,333.4,47.3,0.1419,0.9472,993.81,85.0,19.88,4038.65,0
RB0092,2025-11,1,318.1,104.0,0.3269,0.9036,2183.29,85.0,43.67,3170.87,0
RB0092,2025-12,2,310.0,148.3,0.4783,0.8808,3114.01,85.0,62.28,4598.88,1
RB0092,2026-01,3,308.6,202.2,0.6555,0.8766,4247.15,85.0,84.94,2560.58,0
RB0092,2026-02,4,333.7,193.6,0.5802,0.9481,4066.21,85.0,81.32,3892.13,0
RB0092,2026-03,5,325.1,201.9,0.6209,0.9237,4239.51,85.0,84.79,2482.19,1
RB0092,2026-04,6,327.6,198.8,0.6068,0.9307,4174.43,85.0,83.49,2667.99,1
RB0092,2026-05,7,333.9,185.6,0.5559,0.9486,3897.98,85.0,77.96,4227.78,0
RB0092,2026-06,8,342.8,188.5,0.5501,0.9737,3959.33,85.0,79.19,4434.43,0
RB0093,2025-10,0,337.7,63.7,0.1886,0.9595,1401.67,85.0,26.76,662.57,0
RB0093,2025-11,1,345.4,127.2,0.3682,0.9813,2797.58,85.0,53.41,542.75,0
RB0093,2025-12,2,346.7,221.2,0.638,0.985,4866.81,85.0,92.91,829.36,0
RB0093,2026-01,3,347.5,286.9,0.8256,0.9873,6312.29,85.0,120.51,678.02,0
RB0093,2026-02,4,341.2,285.9,0.8378,0.9694,6289.07,85.0,120.06,592.38,0
RB0093,2026-03,5,342.2,241.9,0.7071,0.9721,5322.9,85.0,101.62,706.9,0
RB0093,2026-04,6,346.8,259.7,0.7488,0.9852,5713.42,85.0,109.07,791.25,0
RB0093,2026-05,7,342.5,266.3,0.7773,0.9731,5857.55,85.0,111.83,735.84,0
RB0093,2026-06,8,344.5,260.4,0.7558,0.9788,5729.36,85.0,109.38,535.9,0
RB0094,2025-10,0,344.6,69.2,0.2009,0.979,1522.93,85.0,29.07,739.19,0
RB0094,2025-11,1,338.9,138.6,0.409,0.9627,3048.69,85.0,58.2,563.54,0
RB0094,2025-12,2,346.6,184.4,0.532,0.9846,4056.12,85.0,77.43,426.19,0
RB0094,2026-01,3,338.9,265.8,0.7842,0.9627,5846.84,85.0,111.62,584.74,0
RB0094,2026-02,4,347.9,278.5,0.8006,0.9883,6126.99,85.0,116.97,709.1,0
RB0094,2026-03,5,347.7,274.8,0.7903,0.9879,6045.58,85.0,115.42,479.05,0
RB0094,2026-04,6,337.0,283.6,0.8416,0.9573,6238.93,85.0,119.11,641.16,0
RB0094,2026-05,7,338.8,258.2,0.762,0.9624,5679.35,85.0,108.42,726.06,0
RB0094,2026-06,8,338.2,262.2,0.7752,0.9609,5768.29,85.0,110.12,559.28,0
RB0095,2025-10,0,338.3,52.7,0.1559,0.961,1107.28,85.0,22.15,560.01,0
RB0095,2025-11,1,343.1,95.7,0.2789,0.9747,2009.26,85.0,40.19,420.0,0
RB0095,2025-12,2,339.0,146.9,0.4334,0.9631,3085.86,85.0,61.72,525.96,0
RB0095,2026-01,3,341.4,215.3,0.6308,0.9698,4521.81,85.0,90.44,517.08,0
RB0095,2026-02,4,343.2,204.7,0.5963,0.975,4297.71,85.0,85.95,656.3,0
RB0095,2026-03,5,339.8,212.6,0.6258,0.9654,4465.55,85.0,89.31,511.06,0
RB0095,2026-04,6,343.9,188.9,0.5492,0.977,3966.23,85.0,79.32,580.14,0
RB0095,2026-05,7,334.8,224.3,0.6699,0.9512,4710.06,85.0,94.2,449.88,0
RB0095,2026-06,8,339.7,200.3,0.5895,0.9652,4205.69,85.0,84.11,585.75,0
RB0096,2025-10,0,339.3,64.7,0.1906,0.9638,1422.78,85.0,27.16,612.01,0
RB0096,2025-11,1,337.8,143.6,0.425,0.9597,3158.55,85.0,60.3,538.74,0
RB0096,2025-12,2,346.6,201.9,0.5824,0.9847,4441.13,85.0,84.79,675.04,0
RB0096,2026-01,3,343.8,266.7,0.7758,0.9767,5867.32,85.0,112.01,566.59,0
RB0096,2026-02,4,338.0,287.5,0.8505,0.9602,6324.05,85.0,120.73,550.29,0
RB0096,2026-03,5,348.1,250.0,0.7181,0.989,5500.22,85.0,105.0,699.46,0
RB0096,2026-04,6,337.4,249.0,0.7379,0.9586,5477.83,85.0,104.58,717.25,0
RB0096,2026-05,7,338.5,238.9,0.706,0.9615,5256.74,85.0,100.36,592.01,1
RB0096,2026-06,8,344.2,261.1,0.7585,0.978,5744.28,85.0,109.66,649.78,0
RB0097,2025-10,0,340.7,63.1,0.1853,0.9678,1388.74,85.0,26.51,825.5,0
RB0097,2025-11,1,342.9,120.6,0.3518,0.9741,2653.39,85.0,50.66,739.64,0
RB0097,2025-12,2,341.4,211.4,0.6193,0.9699,4651.39,85.0,88.8,591.19,0
RB0097,2026-01,3,334.9,273.9,0.8179,0.9514,6025.96,85.0,115.04,782.96,0
RB0097,2026-02,4,335.3,270.4,0.8065,0.9525,5949.16,85.0,113.57,541.47,0
RB0097,2026-03,5,340.4,281.9,0.8283,0.967,6202.35,85.0,118.41,543.63,0
RB0097,2026-04,6,346.3,280.7,0.8105,0.9839,6175.48,85.0,117.9,524.11,0
RB0097,2026-05,7,336.2,258.5,0.769,0.9551,5687.57,85.0,108.58,734.63,0
RB0097,2026-06,8,339.0,242.5,0.7153,0.9631,5335.1,85.0,101.85,648.62,0
RB0098,2025-10,0,338.0,20.1,0.0596,0.9601,382.75,85.0,8.46,821.76,1
RB0098,2025-11,1,347.2,35.3,0.1015,0.9863,669.76,85.0,14.81,785.46,0
RB0098,2025-12,2,348.5,62.0,0.1779,0.99,1177.96,85.0,26.04,1027.55,1
RB0098,2026-01,3,337.9,67.8,0.2008,0.9598,1288.95,85.0,28.49,650.82,0
RB0098,2026-02,4,341.7,81.0,0.2371,0.9707,1539.29,85.0,34.03,1140.03,0
RB0098,2026-03,5,337.5,77.4,0.2293,0.9588,1470.57,85.0,32.51,1139.86,0
RB0098,2026-04,6,347.7,83.5,0.2401,0.9877,1586.04,85.0,35.06,867.45,0
RB0098,2026-05,7,346.8,73.6,0.2123,0.9853,1399.03,85.0,30.93,661.83,0
RB0098,2026-06,8,347.5,75.0,0.2157,0.9872,1424.47,85.0,31.49,842.67,0
RB0099,2025-10,0,345.3,41.2,0.1192,0.9811,823.49,85.0,17.29,898.34,0
RB0099,2025-11,1,339.8,74.0,0.2179,0.9652,1480.64,85.0,31.09,937.36,0
RB0099,2025-12,2,339.2,118.1,0.3482,0.9636,2362.29,85.0,49.61,767.47,0
RB0099,2026-01,3,340.9,152.1,0.4462,0.9685,3042.53,85.0,63.89,865.35,0
RB0099,2026-02,4,343.5,159.3,0.4638,0.9758,3186.22,85.0,66.91,845.66,0
RB0099,2026-03,5,335.6,161.2,0.4803,0.9533,3223.48,85.0,67.69,551.21,0
RB0099,2026-04,6,348.4,173.3,0.4973,0.9899,3465.93,85.0,72.78,752.0,0
RB0099,2026-05,7,337.8,173.3,0.5129,0.9598,3465.42,85.0,72.77,839.32,0
RB0099,2026-06,8,336.7,157.8,0.4687,0.9566,3156.53,85.0,66.29,837.91,0
RB0100,2025-11,0,345.3,64.3,0.1863,0.9811,1415.27,85.0,27.02,813.43,0
RB0100,2025-12,1,336.7,129.1,0.3836,0.9564,2840.88,85.0,54.23,714.82,0
RB0100,2026-01,2,344.8,190.4,0.5521,0.9796,4188.7,85.0,79.97,740.87,0
RB0100,2026-02,3,338.3,248.5,0.7344,0.9612,5466.26,85.0,104.36,745.51,0
RB0100,2026-03,4,348.2,247.1,0.7096,0.9892,5435.75,85.0,103.77,461.37,0
RB0100,2026-04,5,339.5,289.8,0.8536,0.9645,6375.6,85.0,121.72,675.94,0
RB0100,2026-05,6,339.8,239.6,0.7052,0.9654,5271.93,85.0,100.65,550.77,0
RB0100,2026-06,7,340.6,242.6,0.7123,0.9677,5338.28,85.0,101.91,688.8,0
RB0101,2025-11,0,345.9,64.1,0.1853,0.9827,1410.27,85.0,26.92,620.58,0
RB0101,2025-12,1,343.1,143.2,0.4174,0.9747,3151.09,85.0,60.16,765.11,0
RB0101,2026-01,2,338.5,183.4,0.5417,0.9616,4033.72,85.0,77.01,460.13,1
RB0101,2026-02,3,336.6,262.0,0.7785,0.9561,5763.94,85.0,110.04,734.44,0
RB0101,2026-03,4,337.7,277.3,0.8213,0.9593,6101.04,85.0,116.47,811.69,0
RB0101,2026-04,5,344.9,288.5,0.8364,0.9798,6346.14,85.0,121.15,591.58,0
RB0101,2026-05,6,335.6,247.9,0.7388,0.9533,5454.35,85.0,104.13,481.18,0
RB0101,2026-06,7,345.3,259.2,0.7507,0.981,5703.15,85.0,108.88,455.31,0
RB0102,2025-11,0,342.2,38.0,0.111,0.9721,759.62,85.0,15.95,652.0,0
RB0102,2025-12,1,335.9,73.3,0.2184,0.9542,1466.76,85.0,30.8,536.15,0
RB0102,2026-01,2,346.6,118.8,0.3428,0.9845,2376.14,85.0,49.9,579.51,0
RB0102,2026-02,3,334.9,160.8,0.4802,0.9513,3215.68,85.0,67.53,672.55,0
RB0102,2026-03,4,335.0,154.6,0.4614,0.9518,3091.67,85.0,64.93,749.27,0
RB0102,2026-04,5,343.8,154.5,0.4494,0.9766,3090.06,85.0,64.89,986.35,0
RB0102,2026-05,6,344.8,150.1,0.4354,0.9794,3002.54,85.0,63.05,611.56,0
RB0102,2026-06,7,345.3,181.9,0.5267,0.9809,3637.43,85.0,76.39,519.37,1
RB0103,2025-11,0,337.2,20.2,0.06,0.9581,384.34,85.0,8.5,773.66,0
RB0103,2025-12,1,341.3,37.0,0.1085,0.9696,703.47,85.0,15.55,953.24,0
RB0103,2026-01,2,342.6,51.5,0.1503,0.9733,978.25,85.0,21.62,1134.8,0
RB0103,2026-02,3,343.5,79.1,0.2303,0.9759,1502.86,85.0,33.22,1172.54,0
RB0103,2026-03,4,342.6,72.3,0.211,0.9734,1373.6,85.0,30.36,792.85,0
RB0103,2026-04,5,336.5,67.8,0.2015,0.9559,1288.01,85.0,28.47,797.1,0
RB0103,2026-05,6,336.3,74.3,0.221,0.9553,1412.13,85.0,31.22,1170.82,0
RB0103,2026-06,7,346.0,80.5,0.2328,0.9829,1530.37,85.0,33.83,1007.52,0
RB0104,2025-11,0,336.1,61.1,0.1819,0.9548,1345.11,85.0,25.68,698.68,0
RB0104,2025-12,1,344.9,124.8,0.3617,0.9798,2744.65,85.0,52.4,636.94,0
RB0104,2026-01,2,336.5,194.3,0.5775,0.9558,4274.76,85.0,81.61,514.35,1
RB0104,2026-02,3,343.9,288.3,0.8383,0.977,6343.12,85.0,121.1,572.69,0
RB0104,2026-03,4,341.6,281.3,0.8235,0.9704,6188.61,85.0,118.15,464.53,0
RB0104,2026-04,5,334.9,278.6,0.8321,0.9513,6130.06,85.0,117.03,705.96,0
RB0104,2026-05,6,338.5,267.5,0.7902,0.9616,5884.22,85.0,112.34,707.31,0
RB0104,2026-06,7,341.4,242.9,0.7116,0.9698,5343.88,85.0,102.02,820.22,0
RB0105,2025-11,0,335.1,50.2,0.1499,0.9521,1054.87,85.0,21.1,668.26,0
RB0105,2025-12,1,339.7,97.4,0.2868,0.965,2045.83,85.0,40.92,519.72,0
RB0105,2026-01,2,340.1,142.5,0.4188,0.9662,2991.51,85.0,59.83,726.55,0
RB0105,2026-02,3,341.2,191.1,0.5602,0.9692,4013.68,85.0,80.27,449.19,0
RB0105,2026-03,4,347.4,223.3,0.6427,0.9868,4688.39,85.0,93.77,737.3,0
RB0105,2026-04,5,343.8,192.1,0.5587,0.9768,4034.1,85.0,80.68,748.71,0
RB0105,2026-05,6,339.6,210.2,0.6189,0.9647,4413.25,85.0,88.26,698.23,0
RB0105,2026-06,7,338.4,202.5,0.5983,0.9615,4252.1,85.0,85.04,420.74,0
RB0106,2025-12,0,346.4,65.7,0.1897,0.9841,1445.97,85.0,27.6,822.49,0
RB0106,2026-01,1,343.5,130.5,0.3799,0.9759,2871.27,85.0,54.82,773.9,0
RB0106,2026-02,2,337.8,185.7,0.5496,0.9598,4084.55,85.0,77.98,769.89,0
RB0106,2026-03,3,340.3,276.5,0.8126,0.9668,6084.07,85.0,116.15,828.31,0
RB0106,2026-04,4,347.6,246.5,0.7093,0.9874,5423.21,85.0,103.53,741.28,0
RB0106,2026-05,5,337.1,272.4,0.8083,0.9576,5993.73,85.0,114.43,482.46,0
RB0106,2026-06,6,343.5,262.7,0.7649,0.9757,5779.48,85.0,110.34,441.65,0
RB0107,2025-12,0,338.2,55.0,0.1626,0.9609,1154.86,85.0,23.1,838.11,0
RB0107,2026-01,1,346.1,114.8,0.3318,0.9832,2411.55,85.0,48.23,705.94,0
RB0107,2026-02,2,337.8,165.4,0.4895,0.9597,3472.63,85.0,69.45,660.62,0
RB0107,2026-03,3,337.5,209.5,0.6208,0.9587,4399.16,85.0,87.98,710.99,0
RB0107,2026-04,4,335.9,186.0,0.5538,0.9543,3906.39,85.0,78.13,675.44,0
RB0107,2026-05,5,340.6,207.1,0.608,0.9675,4348.32,85.0,86.97,622.83,0
RB0107,2026-06,6,334.6,218.7,0.6535,0.9506,4591.99,85.0,91.84,702.65,0
RB0108,2025-12,0,337.9,49.6,0.1468,0.96,1041.61,85.0,20.83,606.34,0
RB0108,2026-01,1,346.3,104.7,0.3025,0.9837,2199.35,85.0,43.99,822.01,0
RB0108,2026-02,2,337.5,155.1,0.4596,0.9587,3257.41,85.0,65.15,469.63,0
RB0108,2026-03,3,335.3,200.2,0.5971,0.9527,4204.64,85.0,84.09,839.52,0
RB0108,2026-04,4,340.9,212.9,0.6245,0.9684,4470.05,85.0,89.4,777.61,0
RB0108,2026-05,5,345.3,202.1,0.5854,0.9809,4244.65,85.0,84.89,467.52,0
RB0108,2026-06,6,343.5,205.5,0.5982,0.976,4315.92,85.0,86.32,547.52,0
RB0109,2025-12,0,339.8,54.4,0.1601,0.9653,1142.04,85.0,22.84,452.65,0
RB0109,2026-01,1,342.7,109.3,0.319,0.9737,2295.67,85.0,45.91,664.28,0
RB0109,2026-02,2,342.3,153.4,0.4481,0.9723,3220.44,85.0,64.41,776.05,0
RB0109,2026-03,3,344.0,205.4,0.597,0.9774,4313.3,85.0,86.27,617.07,0
RB0109,2026-04,4,340.7,204.2,0.5994,0.9678,4288.5,85.0,85.77,489.27,1
RB0109,2026-05,5,339.9,227.5,0.6692,0.9657,4777.21,85.0,95.54,625.2,0
RB0109,2026-06,6,337.8,224.7,0.6653,0.9596,4719.09,85.0,94.38,430.3,0
RB0110,2025-12,0,339.7,61.5,0.181,0.9651,1352.59,85.0,25.82,452.76,0
RB0110,2026-01,1,335.9,143.1,0.426,0.9543,3147.88,85.0,60.1,697.23,0
RB0110,2026-02,2,343.7,208.2,0.6057,0.9763,4579.35,85.0,87.42,563.27,0
RB0110,2026-03,3,340.8,261.5,0.7675,0.9681,5753.82,85.0,109.85,715.27,0
RB0110,2026-04,4,340.7,276.9,0.8127,0.9678,6091.06,85.0,116.28,570.01,0
RB0110,2026-05,5,343.0,294.1,0.8575,0.9745,6471.11,85.0,123.54,639.7,0
RB0110,2026-06,6,334.7,237.7,0.7102,0.9509,5229.85,85.0,99.84,674.06,0
RB0111,2025-12,0,334.6,71.0,0.2121,0.9505,1561.43,85.0,29.81,624.55,0
RB0111,2026-01,1,340.9,139.4,0.4088,0.9684,3065.96,85.0,58.53,561.16,0
RB0111,2026-02,2,344.4,197.5,0.5736,0.9783,4345.43,85.0,82.96,487.42,0
RB0111,2026-03,3,339.4,262.8,0.7744,0.9641,5781.64,85.0,110.38,754.96,0
RB0111,2026-04,4,339.9,248.6,0.7314,0.9656,5469.22,85.0,104.41,479.14,0
RB0111,2026-05,5,339.5,286.7,0.8447,0.9644,6308.48,85.0,120.43,733.32,0
RB0111,2026-06,6,341.4,280.8,0.8225,0.9699,6177.72,85.0,117.94,520.47,0
RB0112,2025-12,0,346.7,45.0,0.1299,0.985,900.69,85.0,18.91,597.26,0
RB0112,2026-01,1,345.4,82.2,0.238,0.9812,1644.15,85.0,34.53,768.06,0
RB0112,2026-02,2,345.7,125.7,0.3635,0.9822,2513.79,85.0,52.79,944.68,0
RB0112,2026-03,3,343.5,154.5,0.4498,0.9759,3090.22,85.0,64.89,880.56,0
RB0112,2026-04,4,340.2,166.3,0.4889,0.9666,3326.54,85.0,69.86,656.39,0
RB0112,2026-05,5,343.7,152.7,0.4442,0.9765,3053.55,85.0,64.12,962.51,0
RB0112,2026-06,6,342.3,165.4,0.4831,0.9724,3307.07,85.0,69.45,919.49,0
RB0113,2025-12,0,336.2,67.5,0.2007,0.9552,1484.6,85.0,28.34,3700.85,1
RB0113,2026-01,1,337.9,124.9,0.3697,0.9599,2748.36,85.0,52.47,2842.2,1
RB0113,2026-02,2,308.3,167.0,0.5416,0.8759,3673.57,85.0,70.13,2843.2,0
RB0113,2026-03,3,334.6,246.5,0.7367,0.9506,5422.95,85.0,103.53,3128.22,0
RB0113,2026-04,4,313.6,246.6,0.7863,0.8909,5424.57,85.0,103.56,2949.21,0
RB0113,2026-05,5,342.8,289.1,0.8434,0.9737,6359.95,85.0,121.42,3913.6,0
RB0113,2026-06,6,328.3,246.2,0.7498,0.9328,5416.32,85.0,103.4,3073.7,1
RB0114,2025-12,0,345.8,37.8,0.1093,0.9825,755.97,85.0,15.88,681.14,0
RB0114,2026-01,1,339.6,84.7,0.2495,0.9646,1694.25,85.0,35.58,685.6,0
RB0114,2026-02,2,340.5,117.7,0.3455,0.9675,2353.42,85.0,49.42,652.92,0
RB0114,2026-03,3,345.5,155.3,0.4496,0.9815,3106.62,85.0,65.24,504.75,0
RB0114,2026-04,4,336.5,167.7,0.4983,0.9558,3353.15,85.0,70.42,830.58,0
RB0114,2026-05,5,342.3,175.3,0.5121,0.9724,3505.84,85.0,73.62,864.68,0
